Id,SalePrice
2736,132790.92587580747
2737,106450.39462417699
2738,124662.71670692196
2739,149764.58966840015
2740,138065.52423226595
2741,156185.3076228193
2742,174276.79286346154
2743,157500.22491133452
2744,166266.2013777821
2745,147335.9793433335
2746,122576.99793705084
2747,173709.3978589887
2748,125415.50387600636
2749,135485.89226112064
2750,108591.52152872516
2751,128971.41067555244
2752,216057.56537993756
2753,134884.09693794497
2754,215610.08513244716
2755,139574.4605790951
2756,78453.71421430708
2757,69220.26048403792
2758,70691.9238483537
2759,162043.41646169632
2760,129567.76311453493
2761,138587.29361372124
2762,130865.3739167182
2763,191574.4460960979
2764,168876.22522801696
2765,273508.55802296475
2766,116491.55186671708
2767,78392.15389532212
2768,116738.65288421987
2769,135538.19107775606
2770,161668.98476613034
2771,107512.87301453397
2772,99323.29293693454
2773,172368.34766071284
2774,145036.84099667703
2775,122804.19377160812
2776,147133.1903287481
2777,153302.23376259813
2778,127027.02397808073
2779,118460.96969738984
2780,98128.24656172663
2781,88716.0156666285
2782,94732.73026517917
2783,87697.06686551389
2784,114820.63496855793
2785,138238.67049253918
2786,52577.266607433616
2787,127925.76151953463
2788,62849.45952947388
2789,182114.78565070315
2790,89108.08922344875
2791,111884.41814815265
2792,55832.41054078787
2793,153549.16145623897
2794,98755.84438318672
2795,125100.346022143
2796,90447.36264460643
2797,223218.8508217234
2798,125575.11770593983
2799,113977.63451712683
2800,77819.87934317093
2801,116102.4843328561
2802,133485.151867818
2803,169802.750609458
2804,143740.10481316317
2805,109428.00742338035
2806,78938.70488992412
2807,165346.836645314
2808,155575.0816862125
2809,116772.80311866199
2810,131143.05852845317
2811,176988.7281169784
2812,182272.24054599745
2813,152851.5106844467
2814,147594.0092168773
2815,106245.58846479084
2816,210891.99299464122
2817,153689.3238624962
2818,121937.25054686172
2819,200273.5438071179
2820,138058.0679014445
2821,115361.32640530882
2822,200720.64744563517
2823,298522.56348697003
2824,168996.04606143967
2825,171284.30852515408
2826,132366.56538190536
2827,138514.74339977244
2828,249925.1089746235
2829,219404.56664185732
2830,212970.999735191
2831,191877.37578948258
2832,226939.95666369618
2833,305908.51421616704
2834,229616.2430064851
2835,226861.73076311013
2836,203361.93954385878
2837,170543.8751647895
2838,143205.1137290795
2839,176707.58708426703
2840,196955.06727158214
2841,203299.6018163461
2842,229509.52323671663
2843,146672.85719172473
2844,169046.74816142008
2845,128859.88373720004
2846,202844.20770159934
2847,200495.07717562848
2848,206698.73390079118
2849,207724.3440556749
2850,274936.69275574124
2851,228021.61649003404
2852,232245.52354495449
2853,238237.3361369564
2854,149372.17851888743
2855,206752.9698316513
2856,201684.11798420656
2857,197266.07200931385
2858,210724.4841045658
2859,75835.66620490263
2860,127211.83621859364
2861,137434.1042915015
2862,193552.13194351728
2863,144793.8260967576
2864,258608.00333633902
2865,145725.69434933044
2866,158106.16302137825
2867,94783.77229429195
2868,94543.50151234277
2869,99946.62678217248
2870,119545.53240801854
2871,88513.43460205026
2872,11851.716089689464
2873,86507.24256005143
2874,144109.54200929735
2875,114731.95795684792
2876,176372.2019493468
2877,142791.91579752474
2878,172269.9470874336
2879,121759.31046114268
2880,101062.92876966906
2881,136070.0330036312
2882,175975.6652044906
2883,189404.16145656892
2884,210892.3148249247
2885,187259.4710310781
2886,224669.59513427955
2887,119681.48638088026
2888,140687.9995849712
2889,48062.04435163853
2890,77378.78958646434
2891,144106.58461666774
2892,52612.96298639031
2893,89981.93827046573
2894,46239.9857795437
2895,340938.97683660954
2896,298365.77753955073
2897,213995.70318638685
2898,153489.2598111952
2899,229859.1552031895
2900,151734.82460303346
2901,210738.08044274434
2902,191236.0352574881
2903,303628.85680737766
2904,337482.5547219036
2905,82137.23784871193
2906,211701.5605083006
2907,121689.81881539965
2908,121561.53457103996
2909,141565.44448789122
2910,68372.8026956403
2911,72155.8451122143
2912,150482.522514666
2913,79466.82444242502
2914,72547.77630610438
2915,84932.74067663225
2916,80932.84651523328
2917,183992.4562219419
2918,102850.52090075615
2919,225497.96366345824
